Acct id,Acct type,Activate chat bot,Converted to paid customer,Date time,Number of clicks
SA41199,SMB,Y,0,7/19/20,6979
SA41199,SMB,Y,0,7/26/20,4892
SA41199,SMB,Y,0,8/2/20,1895
SA41199,SMB,Y,0,8/9/20,6351
SA41199,SMB,Y,0,8/16/20,10294
SA41199,SMB,Y,0,8/23/20,10551
SA41199,SMB,Y,0,8/30/20,2244
SA41199,SMB,Y,0,9/6/20,6652
SA41199,SMB,Y,0,9/13/20,8901
SA9635,ENT,Y,1,4/28/19,2414
SA9635,ENT,Y,1,5/5/19,2233
SA9635,ENT,Y,1,5/12/19,1306
SA9635,ENT,Y,1,5/19/19,2090
SA9635,ENT,Y,1,5/26/19,2263
SA9635,ENT,Y,1,6/2/19,1507
SA9635,ENT,Y,1,6/9/19,1485
SA9635,ENT,Y,1,6/16/19,856
SA9635,ENT,Y,1,6/23/19,1792
SA9635,ENT,Y,1,6/30/19,764
SA9635,ENT,Y,1,7/7/19,350
SA28492,ENT,Y,0,8/25/19,260
SA28492,ENT,Y,0,9/1/19,321
SA28492,ENT,Y,0,9/8/19,394
SA28492,ENT,Y,0,9/15/19,924
SA28492,ENT,Y,0,9/22/19,259
SA28492,ENT,Y,0,9/29/19,297
SA28492,ENT,Y,0,10/6/19,513
SA28492,ENT,Y,0,10/13/19,215
SA28492,ENT,Y,0,10/20/19,250
SA28492,ENT,Y,0,10/27/19,280
SA16132,SMB,Y,0,6/14/20,505
SA16132,SMB,Y,0,6/21/20,788
SA16132,SMB,Y,0,6/28/20,1542
SA16132,SMB,Y,0,7/5/20,1338
SA16132,SMB,Y,0,7/12/20,1404
SA16132,SMB,Y,0,7/19/20,1428
SA16132,SMB,Y,0,7/26/20,1234
SA16132,SMB,Y,0,8/2/20,696
SA16132,SMB,Y,0,8/9/20,694
SA16132,SMB,Y,0,8/16/20,698
SA16132,SMB,Y,0,8/23/20,1040
SA16132,SMB,Y,0,8/30/20,1750
SA9355,SMB,Y,0,6/21/20,1720
SA9355,SMB,Y,0,6/28/20,2908
SA9355,SMB,Y,0,7/5/20,2248
SA9355,SMB,Y,0,7/12/20,613
SA9355,SMB,Y,0,7/19/20,1430
SA9355,SMB,Y,0,7/26/20,406
SA9355,SMB,Y,0,8/2/20,1883
SA9355,SMB,Y,0,8/9/20,1642
SA9355,SMB,Y,0,8/16/20,411
SA9355,SMB,Y,0,8/23/20,722
SA9355,SMB,Y,0,8/30/20,555
SA9355,SMB,Y,0,9/6/20,1266
SA30751,SMB,Y,0,6/28/20,2348
SA30751,SMB,Y,0,7/5/20,1958
SA30751,SMB,Y,0,7/12/20,1317
SA30751,SMB,Y,0,7/19/20,3076
SA30751,SMB,Y,0,7/26/20,1291
SA30751,SMB,Y,0,8/2/20,1013
SA30751,SMB,Y,0,8/9/20,1389
SA30751,SMB,Y,0,8/16/20,1597
SA30751,SMB,Y,0,8/23/20,1654
SA30751,SMB,Y,0,8/30/20,1804
SA30751,SMB,Y,0,9/6/20,3253
SA30751,SMB,Y,0,9/13/20,1936
SA45706,SMB,N,0,12/29/19,118
SA45706,SMB,N,0,1/5/20,199
SA45706,SMB,N,0,1/12/20,120
SA45706,SMB,N,0,1/19/20,165
SA45706,SMB,N,0,1/26/20,309
SA45706,SMB,N,0,2/2/20,269
SA45706,SMB,N,0,2/9/20,189
SA45706,SMB,N,0,2/16/20,165
SA45706,SMB,N,0,2/23/20,184
SA45706,SMB,N,0,3/1/20,222
SA45706,SMB,N,0,3/8/20,339
SA45706,SMB,N,0,3/15/20,244
SA34059,ENT,Y,1,7/26/20,736
SA34059,ENT,Y,1,8/2/20,550
SA34059,ENT,Y,1,8/9/20,427
SA34059,ENT,Y,1,8/16/20,741
SA34059,ENT,Y,1,8/23/20,731
SA34059,ENT,Y,1,8/30/20,1124
SA34059,ENT,Y,1,9/6/20,685
SA34059,ENT,Y,1,9/13/20,989
SA34059,ENT,Y,1,9/20/20,807
SA34059,ENT,Y,1,9/27/20,1035
SA42725,ENT,Y,0,1/13/19,336
SA42725,ENT,Y,0,1/20/19,264
SA42725,ENT,Y,0,1/27/19,212
SA42725,ENT,Y,0,2/3/19,195
SA42725,ENT,Y,0,2/10/19,339
SA42725,ENT,Y,0,2/17/19,281
SA42725,ENT,Y,0,2/24/19,275
SA42725,ENT,Y,0,3/3/19,413
SA42725,ENT,Y,0,3/10/19,138
SA10166,ENT,Y,0,8/2/20,148
SA10166,ENT,Y,0,8/9/20,240
SA10166,ENT,Y,0,8/16/20,300
SA10166,ENT,Y,0,8/23/20,305
SA10166,ENT,Y,0,8/30/20,203
SA10166,ENT,Y,0,9/6/20,153
SA10166,ENT,Y,0,9/13/20,245
SA10166,ENT,Y,0,9/20/20,311
SA10166,ENT,Y,0,9/27/20,114
SA25510,SMB,Y,0,7/12/20,606
SA25510,SMB,Y,0,7/19/20,762
SA25510,SMB,Y,0,7/26/20,357
SA25510,SMB,Y,0,8/2/20,989
SA25510,SMB,Y,0,8/9/20,530
SA25510,SMB,Y,0,8/16/20,433
SA25510,SMB,Y,0,8/23/20,534
SA25510,SMB,Y,0,8/30/20,293
SA25510,SMB,Y,0,9/6/20,673
SA25510,SMB,Y,0,9/13/20,736
SA25510,SMB,Y,0,9/20/20,881
SA25510,SMB,Y,0,9/27/20,1678
SA32859,ENT,Y,1,6/14/20,557
SA32859,ENT,Y,1,6/21/20,330
SA32859,ENT,Y,1,6/28/20,617
SA32859,ENT,Y,1,7/5/20,537
SA32859,ENT,Y,1,7/12/20,439
SA32859,ENT,Y,1,7/19/20,413
SA32859,ENT,Y,1,7/26/20,717
SA32859,ENT,Y,1,8/2/20,377
SA32859,ENT,Y,1,8/9/20,717
SA32859,ENT,Y,1,8/16/20,321
SA31044,ENT,Y,0,2/16/20,311
SA31044,ENT,Y,0,2/23/20,150
SA31044,ENT,Y,0,3/1/20,237
SA31044,ENT,Y,0,3/8/20,126
SA31044,ENT,Y,0,3/15/20,125
SA31044,ENT,Y,0,3/22/20,151
SA31044,ENT,Y,0,3/29/20,238
SA31044,ENT,Y,0,4/5/20,184
SA31044,ENT,Y,0,4/12/20,240
SA31044,ENT,Y,0,4/19/20,78
SA31044,ENT,Y,0,4/26/20,110
SA8986,ENT,Y,0,6/30/19,162
SA8986,ENT,Y,0,7/7/19,22
SA8986,ENT,Y,0,7/14/19,184
SA8986,ENT,Y,0,7/21/19,161
SA8986,ENT,Y,0,7/28/19,110
SA8986,ENT,Y,0,8/4/19,164
SA8986,ENT,Y,0,8/11/19,225
SA8986,ENT,Y,0,8/18/19,189
SA8986,ENT,Y,0,8/25/19,53
SA8986,ENT,Y,0,9/1/19,162
SA8986,ENT,Y,0,9/8/19,210
SA8986,ENT,Y,0,9/15/19,145
SA45131,ENT,N,0,11/15/20,234
SA45131,ENT,N,0,11/22/20,185
SA45131,ENT,N,0,11/29/20,331
SA45131,ENT,N,0,12/6/20,379
SA45131,ENT,N,0,12/13/20,309
SA45131,ENT,N,0,12/20/20,143
SA45131,ENT,N,0,12/27/20,269
SA45131,ENT,N,0,1/3/21,231
SA45131,ENT,N,0,1/10/21,279
SA45131,ENT,N,0,1/17/21,228
SA32307,ENT,N,0,8/25/19,547
SA32307,ENT,N,0,9/1/19,772
SA32307,ENT,N,0,9/8/19,2163
SA32307,ENT,N,0,9/15/19,912
SA32307,ENT,N,0,9/22/19,2011
SA32307,ENT,N,0,9/29/19,702
SA32307,ENT,N,0,10/6/19,1021
SA32307,ENT,N,0,10/13/19,1294
SA5684,ENT,N,0,12/20/20,302
SA5684,ENT,N,0,12/27/20,252
SA5684,ENT,N,0,1/3/21,173
SA5684,ENT,N,0,1/10/21,380
SA5684,ENT,N,0,1/17/21,302
SA5684,ENT,N,0,1/24/21,253
SA5684,ENT,N,0,1/31/21,162
SA5684,ENT,N,0,2/7/21,210
SA5684,ENT,N,0,2/14/21,269
SA5684,ENT,N,0,2/21/21,223
SA5684,ENT,N,0,2/28/21,396
SA5684,ENT,N,0,3/7/21,160
SA24674,SMB,N,0,4/7/19,53
SA24674,SMB,N,0,4/14/19,119
SA24674,SMB,N,0,4/21/19,72
SA24674,SMB,N,0,4/28/19,274
SA24674,SMB,N,0,5/5/19,109
SA24674,SMB,N,0,5/12/19,72
SA24674,SMB,N,0,5/19/19,102
SA24674,SMB,N,0,5/26/19,128
SA24674,SMB,N,0,6/2/19,160
SA24674,SMB,N,0,6/9/19,97
SA24674,SMB,N,0,6/16/19,214
SA24674,SMB,N,0,6/23/19,191
SA21084,SMB,N,0,4/19/20,323
SA21084,SMB,N,0,4/26/20,316
SA21084,SMB,N,0,5/3/20,517
SA21084,SMB,N,0,5/10/20,304
SA21084,SMB,N,0,5/17/20,321
SA21084,SMB,N,0,5/24/20,518
SA21084,SMB,N,0,5/31/20,191
SA18377,ENT,N,0,9/8/19,730
SA18377,ENT,N,0,9/15/19,1009
SA18377,ENT,N,0,9/22/19,829
SA18377,ENT,N,0,9/29/19,690
SA18377,ENT,N,0,10/6/19,857
SA18377,ENT,N,0,10/13/19,756
SA18377,ENT,N,0,10/20/19,1393
SA18377,ENT,N,0,10/27/19,552
SA18377,ENT,N,0,11/3/19,524
SA18377,ENT,N,0,11/10/19,1693
SA18377,ENT,N,0,11/17/19,585
SA18377,ENT,N,0,11/24/19,666
SA28258,ENT,N,0,6/21/20,34
SA28258,ENT,N,0,6/28/20,180
SA28258,ENT,N,0,7/5/20,125
SA28258,ENT,N,0,7/12/20,151
SA7539,SMB,Y,0,10/11/20,1266
SA7539,SMB,Y,0,10/18/20,1314
SA7539,SMB,Y,0,10/25/20,1183
SA7539,SMB,Y,0,11/1/20,867
SA7539,SMB,Y,0,11/8/20,2223
SA7539,SMB,Y,0,11/15/20,2138
SA7539,SMB,Y,0,11/22/20,1214
SA12041,ENT,N,0,7/26/20,212
SA12041,ENT,N,0,8/2/20,172
SA12041,ENT,N,0,8/9/20,361
SA12041,ENT,N,0,8/16/20,165
SA12041,ENT,N,0,8/23/20,114
SA12041,ENT,N,0,8/30/20,173
SA12041,ENT,N,0,9/6/20,159
SA12041,ENT,N,0,9/13/20,189
SA12041,ENT,N,0,9/20/20,95
SA12041,ENT,N,0,9/27/20,198
SA12041,ENT,N,0,10/4/20,284
SA23500,SMB,N,0,12/20/20,393
SA23500,SMB,N,0,12/27/20,509
SA23500,SMB,N,0,1/3/21,667
SA23500,SMB,N,0,1/10/21,210
SA23500,SMB,N,0,1/17/21,618
SA23500,SMB,N,0,1/24/21,789
SA23500,SMB,N,0,1/31/21,319
SA23500,SMB,N,0,2/7/21,671
SA23500,SMB,N,0,2/14/21,556
SA23500,SMB,N,0,2/21/21,616
SA23500,SMB,N,0,2/28/21,151
SA28376,SMB,Y,0,1/17/21,410
SA28376,SMB,Y,0,1/24/21,290
SA28376,SMB,Y,0,1/31/21,258
SA28376,SMB,Y,0,2/7/21,294
SA28376,SMB,Y,0,2/14/21,598
SA28376,SMB,Y,0,2/21/21,499
SA28376,SMB,Y,0,2/28/21,329
SA28376,SMB,Y,0,3/7/21,532
SA28376,SMB,Y,0,3/14/21,721
SA28376,SMB,Y,0,3/21/21,949
SA28376,SMB,Y,0,3/28/21,466
SA28376,SMB,Y,0,4/4/21,389
SA6630,ENT,Y,0,2/9/20,297
SA6630,ENT,Y,0,2/16/20,269
SA6630,ENT,Y,0,2/23/20,228
SA6630,ENT,Y,0,3/1/20,235
SA6630,ENT,Y,0,3/8/20,322
SA6630,ENT,Y,0,3/15/20,258
SA6630,ENT,Y,0,3/22/20,368
SA6630,ENT,Y,0,3/29/20,230
SA6630,ENT,Y,0,4/5/20,386
SA6630,ENT,Y,0,4/12/20,202
SA6630,ENT,Y,0,4/19/20,248
SA6630,ENT,Y,0,4/26/20,280
SA40944,ENT,Y,0,10/18/20,858
SA40944,ENT,Y,0,10/25/20,1604
SA40944,ENT,Y,0,11/1/20,2700
SA29371,SMB,N,0,8/9/20,599
SA29371,SMB,N,0,8/16/20,568
SA29371,SMB,N,0,8/23/20,608
SA29371,SMB,N,0,8/30/20,446
SA29371,SMB,N,0,9/6/20,792
SA29371,SMB,N,0,9/13/20,477
SA29371,SMB,N,0,9/20/20,200
SA29371,SMB,N,0,9/27/20,485
SA29371,SMB,N,0,10/4/20,206
SA29371,SMB,N,0,10/11/20,437
SA29371,SMB,N,0,10/18/20,337
SA29371,SMB,N,0,10/25/20,213
SA40670,SMB,N,0,8/9/20,1380
SA40670,SMB,N,0,8/16/20,1349
SA40670,SMB,N,0,8/23/20,1536
SA40670,SMB,N,0,8/30/20,650
SA40670,SMB,N,0,9/6/20,672
SA40670,SMB,N,0,9/13/20,1227
SA40670,SMB,N,0,9/20/20,1043
SA40670,SMB,N,0,9/27/20,296
SA40670,SMB,N,0,10/4/20,1346
SA40670,SMB,N,0,10/11/20,691
SA40670,SMB,N,0,10/18/20,1317
SA40670,SMB,N,0,10/25/20,1069
SA47630,SMB,N,0,5/12/19,1575
SA47630,SMB,N,0,5/19/19,1243
SA47630,SMB,N,0,5/26/19,2144
SA47630,SMB,N,0,6/2/19,2475
SA47630,SMB,N,0,6/9/19,1983
SA47630,SMB,N,0,6/16/19,1962
SA47630,SMB,N,0,6/23/19,1669
SA47630,SMB,N,0,6/30/19,1947
SA47630,SMB,N,0,7/7/19,2795
SA47630,SMB,N,0,7/14/19,2186
SA36932,SMB,N,0,9/8/19,113
SA36932,SMB,N,0,9/15/19,110
SA36932,SMB,N,0,9/22/19,177
SA36932,SMB,N,0,9/29/19,357
SA36932,SMB,N,0,10/6/19,196
SA36932,SMB,N,0,10/13/19,261
SA36932,SMB,N,0,10/20/19,368
SA36932,SMB,N,0,10/27/19,171
SA36932,SMB,N,0,11/3/19,226
SA5914,SMB,N,0,8/25/19,716
SA5914,SMB,N,0,9/1/19,1312
SA5914,SMB,N,0,9/8/19,964
SA5914,SMB,N,0,9/15/19,1171
SA5914,SMB,N,0,9/22/19,1114
SA5914,SMB,N,0,9/29/19,373
SA5914,SMB,N,0,10/6/19,776
SA5914,SMB,N,0,10/13/19,834
SA5914,SMB,N,0,10/20/19,1112
SA38018,SMB,Y,0,6/21/20,204
SA38018,SMB,Y,0,6/28/20,488
SA38018,SMB,Y,0,7/5/20,649
SA38018,SMB,Y,0,7/12/20,205
SA38018,SMB,Y,0,7/19/20,852
SA38018,SMB,Y,0,7/26/20,364
SA38018,SMB,Y,0,8/2/20,334
SA38018,SMB,Y,0,8/9/20,307
SA38018,SMB,Y,0,8/16/20,493
SA38018,SMB,Y,0,8/23/20,529
SA5349,ENT,N,0,9/27/20,52
SA5349,ENT,N,0,10/4/20,107
SA5349,ENT,N,0,10/11/20,41
SA5349,ENT,N,0,10/18/20,46
SA5349,ENT,N,0,10/25/20,76
SA5349,ENT,N,0,11/1/20,73
SA5349,ENT,N,0,11/8/20,71
SA5349,ENT,N,0,11/15/20,81
SA5349,ENT,N,0,11/22/20,59
SA5349,ENT,N,0,11/29/20,53
SA5349,ENT,N,0,12/6/20,48
SA42607,SMB,N,0,4/26/20,16
SA42607,SMB,N,0,5/3/20,16
SA42607,SMB,N,0,5/10/20,14
SA42607,SMB,N,0,5/17/20,12
SA42607,SMB,N,0,5/24/20,19
SA42607,SMB,N,0,5/31/20,16
SA42607,SMB,N,0,6/7/20,17
SA42607,SMB,N,0,6/14/20,6
SA42607,SMB,N,0,6/21/20,21
SA42607,SMB,N,0,6/28/20,19
SA42607,SMB,N,0,7/5/20,11
SA42607,SMB,N,0,7/12/20,14
SA6719,SMB,N,0,9/27/20,185
SA9083,SMB,N,0,8/4/19,292
SA9083,SMB,N,0,8/11/19,161
SA9083,SMB,N,0,8/18/19,377
SA9083,SMB,N,0,8/25/19,495
SA9083,SMB,N,0,9/1/19,633
SA9083,SMB,N,0,9/8/19,479
SA9083,SMB,N,0,9/15/19,383
SA9083,SMB,N,0,9/22/19,463
SA9083,SMB,N,0,9/29/19,579
SA9083,SMB,N,0,10/6/19,551
SA9083,SMB,N,0,10/13/19,349
SA11671,ENT,N,0,8/9/20,6
SA11671,ENT,N,0,8/16/20,33
SA11671,ENT,N,0,8/23/20,45
SA11671,ENT,N,0,8/30/20,12
SA11671,ENT,N,0,9/6/20,28
SA11671,ENT,N,0,9/13/20,70
SA11671,ENT,N,0,9/20/20,26
SA11671,ENT,N,0,9/27/20,21
SA11671,ENT,N,0,10/4/20,35
SA11671,ENT,N,0,10/11/20,14
SA11671,ENT,N,0,10/18/20,31
SA12605,ENT,Y,0,10/13/19,240
SA12605,ENT,Y,0,10/20/19,130
SA12605,ENT,Y,0,10/27/19,251
SA12605,ENT,Y,0,11/3/19,388
SA12605,ENT,Y,0,11/10/19,196
SA12605,ENT,Y,0,11/17/19,43
SA12605,ENT,Y,0,11/24/19,317
SA12605,ENT,Y,0,12/1/19,204
SA12605,ENT,Y,0,12/8/19,220
SA15670,SMB,Y,0,9/27/20,439
SA15670,SMB,Y,0,10/4/20,703
SA15670,SMB,Y,0,10/11/20,390
SA15670,SMB,Y,0,10/18/20,412
SA15670,SMB,Y,0,10/25/20,656
SA15670,SMB,Y,0,11/1/20,478
SA16124,ENT,Y,1,4/26/20,502
SA16124,ENT,Y,1,5/3/20,1054
SA16124,ENT,Y,1,5/10/20,1535
SA16124,ENT,Y,1,5/17/20,1314
SA16124,ENT,Y,1,5/24/20,576
SA16124,ENT,Y,1,5/31/20,1425
SA16124,ENT,Y,1,6/7/20,1262
SA16124,ENT,Y,1,6/14/20,2528
SA16124,ENT,Y,1,6/21/20,876
SA47359,ENT,N,0,1/17/21,188
SA47359,ENT,N,0,1/24/21,315
SA47359,ENT,N,0,1/31/21,100
SA47359,ENT,N,0,2/7/21,100
SA47359,ENT,N,0,2/14/21,281
SA47359,ENT,N,0,2/21/21,202
SA47359,ENT,N,0,2/28/21,305
SA47359,ENT,N,0,3/7/21,287
SA47359,ENT,N,0,3/14/21,173
SA47359,ENT,N,0,3/21/21,131
SA47359,ENT,N,0,3/28/21,150
SA47359,ENT,N,0,4/4/21,113
SA27391,ENT,N,0,5/17/20,90
SA27391,ENT,N,0,5/24/20,74
SA27391,ENT,N,0,5/31/20,70
SA27391,ENT,N,0,6/7/20,81
SA27391,ENT,N,0,6/14/20,71
SA27391,ENT,N,0,6/21/20,68
SA27391,ENT,N,0,6/28/20,107
SA27391,ENT,N,0,7/5/20,95
SA27391,ENT,N,0,7/12/20,131
SA27391,ENT,N,0,7/19/20,41
SA27391,ENT,N,0,7/26/20,80
SA13976,ENT,Y,1,5/3/20,269
SA34479,ENT,N,0,5/10/20,14
SA34479,ENT,N,0,5/17/20,10
SA34479,ENT,N,0,5/24/20,8
SA34479,ENT,N,0,5/31/20,9
SA34479,ENT,N,0,6/7/20,7
SA34479,ENT,N,0,6/14/20,8
SA34479,ENT,N,0,6/21/20,11
SA34479,ENT,N,0,6/28/20,13
SA34479,ENT,N,0,7/5/20,10
SA34479,ENT,N,0,7/12/20,6
SA34479,ENT,N,0,7/19/20,6
SA36251,SMB,Y,0,11/3/19,1436
SA36251,SMB,Y,0,11/10/19,1589
SA36251,SMB,Y,0,11/17/19,540
SA36251,SMB,Y,0,11/24/19,900
SA36251,SMB,Y,0,12/1/19,902
SA36251,SMB,Y,0,12/8/19,572
SA36251,SMB,Y,0,12/15/19,1546
SA36251,SMB,Y,0,12/22/19,1170
SA36251,SMB,Y,0,12/29/19,1342
SA36251,SMB,Y,0,1/5/20,1339
SA36251,SMB,Y,0,1/12/20,1018
SA36251,SMB,Y,0,1/19/20,990
SA25240,SMB,N,0,9/22/19,485
SA25240,SMB,N,0,9/29/19,269
SA25240,SMB,N,0,10/6/19,723
SA25240,SMB,N,0,10/13/19,614
SA25240,SMB,N,0,10/20/19,338
SA25240,SMB,N,0,10/27/19,374
SA10069,SMB,Y,0,1/5/20,497
SA10069,SMB,Y,0,1/12/20,372
SA10069,SMB,Y,0,1/19/20,365
SA10069,SMB,Y,0,1/26/20,463
SA10069,SMB,Y,0,2/2/20,471
SA10069,SMB,Y,0,2/9/20,221
SA10069,SMB,Y,0,2/16/20,204
SA10069,SMB,Y,0,2/23/20,167
SA10069,SMB,Y,0,3/1/20,277
SA10069,SMB,Y,0,3/8/20,290
SA10069,SMB,Y,0,3/15/20,288
SA10069,SMB,Y,0,3/22/20,111
SA49354,ENT,Y,1,9/22/19,312
SA49354,ENT,Y,1,9/29/19,990
SA49354,ENT,Y,1,10/6/19,526
SA49354,ENT,Y,1,10/13/19,1356
SA49354,ENT,Y,1,10/20/19,753
SA49354,ENT,Y,1,10/27/19,633
SA49354,ENT,Y,1,11/3/19,589
SA49354,ENT,Y,1,11/10/19,296
SA49354,ENT,Y,1,11/17/19,1095
SA49354,ENT,Y,1,11/24/19,544
SA49354,ENT,Y,1,12/1/19,606
SA49354,ENT,Y,1,12/8/19,1042
SA21198,ENT,N,0,1/12/20,92
SA21198,ENT,N,0,1/19/20,70
SA21198,ENT,N,0,1/26/20,87
SA29469,ENT,N,0,1/19/20,22
SA29469,ENT,N,0,1/26/20,15
SA29469,ENT,N,0,2/2/20,25
SA29469,ENT,N,0,2/9/20,18
SA29469,ENT,N,0,2/16/20,13
SA25064,ENT,Y,1,2/23/20,603
SA25064,ENT,Y,1,3/1/20,680
SA25064,ENT,Y,1,3/8/20,261
SA25064,ENT,Y,1,3/15/20,458
SA25064,ENT,Y,1,3/22/20,453
SA25064,ENT,Y,1,3/29/20,465
SA25064,ENT,Y,1,4/5/20,363
SA25064,ENT,Y,1,4/12/20,373
SA25064,ENT,Y,1,4/19/20,220
SA25064,ENT,Y,1,4/26/20,420
SA12772,SMB,Y,0,11/15/20,902
SA12772,SMB,Y,0,11/22/20,997
SA12772,SMB,Y,0,11/29/20,1325
SA12772,SMB,Y,0,12/6/20,1982
SA12772,SMB,Y,0,12/13/20,1132
SA8890,SMB,Y,0,9/6/20,319
SA8890,SMB,Y,0,9/13/20,219
SA8890,SMB,Y,0,9/20/20,198
SA8890,SMB,Y,0,9/27/20,320
SA8890,SMB,Y,0,10/4/20,261
SA8890,SMB,Y,0,10/11/20,355
SA8890,SMB,Y,0,10/18/20,410
SA8890,SMB,Y,0,10/25/20,388
SA8890,SMB,Y,0,11/1/20,248
SA8890,SMB,Y,0,11/8/20,413
SA8890,SMB,Y,0,11/15/20,131
SA8890,SMB,Y,0,11/22/20,327
SA19582,SMB,N,0,8/16/20,145
SA19582,SMB,N,0,8/23/20,120
SA19582,SMB,N,0,8/30/20,42
SA19582,SMB,N,0,9/6/20,70
SA19582,SMB,N,0,9/13/20,25
SA19582,SMB,N,0,9/20/20,105
SA19582,SMB,N,0,9/27/20,91
SA19582,SMB,N,0,10/4/20,35
SA19582,SMB,N,0,10/11/20,135
SA19582,SMB,N,0,10/18/20,61
SA19582,SMB,N,0,10/25/20,56
SA23308,ENT,N,0,8/16/20,11
SA23308,ENT,N,0,8/23/20,9
SA23308,ENT,N,0,8/30/20,7
SA23308,ENT,N,0,9/6/20,5
SA23308,ENT,N,0,9/13/20,7
SA23308,ENT,N,0,9/20/20,7
SA23308,ENT,N,0,9/27/20,3
SA23308,ENT,N,0,10/4/20,8
SA29573,SMB,Y,0,10/25/20,911
SA29573,SMB,Y,0,11/1/20,616
SA29573,SMB,Y,0,11/8/20,1410
SA29573,SMB,Y,0,11/15/20,601
SA38146,ENT,N,0,10/18/20,322
SA38146,ENT,N,0,10/25/20,138
SA38146,ENT,N,0,11/1/20,74
SA38146,ENT,N,0,11/8/20,54
SA38146,ENT,N,0,11/15/20,300
SA38146,ENT,N,0,11/22/20,424
SA38146,ENT,N,0,11/29/20,236
SA38146,ENT,N,0,12/6/20,248
SA38146,ENT,N,0,12/13/20,249
SA38146,ENT,N,0,12/20/20,250
SA23471,SMB,Y,0,2/3/19,346
SA23471,SMB,Y,0,2/10/19,212
SA23471,SMB,Y,0,2/17/19,357
SA23471,SMB,Y,0,2/24/19,130
SA23471,SMB,Y,0,3/3/19,287
SA23471,SMB,Y,0,3/10/19,298
SA23471,SMB,Y,0,3/17/19,289
SA23471,SMB,Y,0,3/24/19,76
SA23471,SMB,Y,0,3/31/19,414
SA9887,ENT,N,0,3/22/20,5
SA9887,ENT,N,0,3/29/20,7
SA9887,ENT,N,0,4/5/20,5
SA9887,ENT,N,0,4/12/20,5
SA9887,ENT,N,0,4/19/20,4
SA9887,ENT,N,0,4/26/20,13
SA9887,ENT,N,0,5/3/20,12
SA9887,ENT,N,0,5/10/20,15
SA9887,ENT,N,0,5/17/20,10
SA9887,ENT,N,0,5/24/20,10
SA9887,ENT,N,0,5/31/20,6
SA17802,SMB,Y,0,7/19/20,527
SA17802,SMB,Y,0,7/26/20,271
SA17802,SMB,Y,0,8/2/20,394
SA17802,SMB,Y,0,8/9/20,453
SA17802,SMB,Y,0,8/16/20,571
SA17802,SMB,Y,0,8/23/20,621
SA17802,SMB,Y,0,8/30/20,224
SA24859,SMB,N,0,1/17/21,319
SA24859,SMB,N,0,1/24/21,1170
SA24859,SMB,N,0,1/31/21,552
SA24859,SMB,N,0,2/7/21,527
SA24859,SMB,N,0,2/14/21,707
SA24859,SMB,N,0,2/21/21,348
SA24859,SMB,N,0,2/28/21,416
SA24859,SMB,N,0,3/7/21,668
SA24859,SMB,N,0,3/14/21,185
SA24859,SMB,N,0,3/21/21,591
SA36588,ENT,Y,1,6/30/19,564
SA36588,ENT,Y,1,7/7/19,995
SA36588,ENT,Y,1,7/14/19,381
SA36588,ENT,Y,1,7/21/19,350
SA36588,ENT,Y,1,7/28/19,998
SA36588,ENT,Y,1,8/4/19,635
SA36588,ENT,Y,1,8/11/19,1446
SA36588,ENT,Y,1,8/18/19,570
SA36588,ENT,Y,1,8/25/19,577
SA36588,ENT,Y,1,9/1/19,755
SA36588,ENT,Y,1,9/8/19,449
SA36588,ENT,Y,1,9/15/19,705
SA36636,ENT,N,0,4/12/20,26
SA36636,ENT,N,0,4/19/20,32
SA36636,ENT,N,0,4/26/20,24
SA36636,ENT,N,0,5/3/20,14
SA36636,ENT,N,0,5/10/20,34
SA36636,ENT,N,0,5/17/20,31
SA36636,ENT,N,0,5/24/20,30
SA36636,ENT,N,0,5/31/20,23
SA36636,ENT,N,0,6/7/20,23
SA36636,ENT,N,0,6/14/20,25
SA37901,ENT,Y,1,4/19/20,1226
SA37901,ENT,Y,1,4/26/20,2705
SA37901,ENT,Y,1,5/3/20,774
SA37901,ENT,Y,1,5/10/20,789
SA37901,ENT,Y,1,5/17/20,890
SA37901,ENT,Y,1,5/24/20,1680
SA37901,ENT,Y,1,5/31/20,1151
SA37901,ENT,Y,1,6/7/20,762
SA37901,ENT,Y,1,6/14/20,1153
SA37901,ENT,Y,1,6/21/20,1543
SA37901,ENT,Y,1,6/28/20,1551
SA37901,ENT,Y,1,7/5/20,954
SA18424,ENT,N,0,3/10/19,215
SA18424,ENT,N,0,3/17/19,425
SA18424,ENT,N,0,3/24/19,183
SA18424,ENT,N,0,3/31/19,358
SA18424,ENT,N,0,4/7/19,238
SA18424,ENT,N,0,4/14/19,370
SA18424,ENT,N,0,4/21/19,367
SA18424,ENT,N,0,4/28/19,428
SA18424,ENT,N,0,5/5/19,352
SA18424,ENT,N,0,5/12/19,351
SA18424,ENT,N,0,5/19/19,588
SA18424,ENT,N,0,5/26/19,317
SA48078,SMB,Y,0,2/16/20,545
SA48078,SMB,Y,0,2/23/20,702
SA23898,SMB,Y,0,1/3/21,361
SA23898,SMB,Y,0,1/10/21,514
SA23898,SMB,Y,0,1/17/21,629
SA23898,SMB,Y,0,1/24/21,506
SA23898,SMB,Y,0,1/31/21,282
SA23898,SMB,Y,0,2/7/21,1018
SA23898,SMB,Y,0,2/14/21,414
SA23898,SMB,Y,0,2/21/21,390
SA23898,SMB,Y,0,2/28/21,566
